n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q_max(m^2/s)
 18956.90000  7879.37000     0.00000     0.00000
 14939.10000  9016.50000     0.00000     0.00000
 14105.20000  7348.71000     0.00000     0.00000
 12968.00000  8410.03000     0.00000     0.00000
 13498.70000  5605.11000     0.00000   842.57140
 16000.40000  4847.02000     0.00000  1256.47570
 16072.40000  3933.51000     0.00000   725.48110
 23732.90000  6893.85000     0.00000     0.00000
 24036.10000  2648.57000     0.00000   926.34020
 16682.70000  9698.78000     0.00000     0.00000
  2809.66000  6287.39000     0.00000    34.22470
  1217.68000  7146.38000     0.00000     0.00000
 19032.70000  7879.37000     0.00000     0.00000
 15014.90000  9016.50000     0.00000     0.00000
 14181.00000  7348.71000     0.00000     0.00000
 13043.80000  8410.03000     0.00000     0.00000
 13574.50000  5605.11000     0.00000  1689.56870
 16076.20000  4847.02000     0.00000   819.54330
 16531.00000  3861.51000     0.00000   973.06770
 23808.70000  6893.85000     0.00000     0.00000
 24111.90000  2648.57000     0.00000   921.28050
 16758.50000  9698.78000     0.00000     0.00000
  2885.47000  6287.39000     0.00000    44.79860
  1217.68000  7045.47000     0.00000     0.00000
 19108.50000  7879.37000     0.00000     0.00000
 15090.70000  9016.50000     0.00000     0.00000
 14256.80000  7348.71000     0.00000     0.00000
 13119.60000  8410.03000     0.00000     0.00000
 13650.30000  5605.11000     0.00000  1158.60970
 16152.00000  4847.02000     0.00000  1630.15050
 16606.80000  3861.51000     0.00000  1942.52820
 23884.50000  6893.85000     0.00000     0.00000
 24187.70000  2648.57000     0.00000   880.73860
 16834.30000  9698.78000     0.00000     0.00000
  2961.28000  6287.39000     0.00000    91.54520
  1163.94000  7067.54000     0.00000     0.00000
 19184.30000  7879.37000     0.00000     0.00000
 15166.50000  9016.50000     0.00000     0.00000
 14332.60000  7348.71000     0.00000     0.00000
 13195.50000  8410.03000     0.00000     0.00000
 13726.10000  5605.11000     0.00000   880.81020
 16227.80000  4847.02000     0.00000  1626.19950
 16682.70000  3861.51000     0.00000  1924.57480
 23960.30000  6893.85000     0.00000     0.00000
 24263.50000  2648.57000     0.00000  1754.07030
 16910.10000  9698.78000     0.00000     0.00000
  3037.09000  6287.39000     0.00000   205.28760
  1217.68000  6969.66000     0.00000     0.00000
 19260.20000  7879.37000     0.00000     0.00000
 15318.10000  9016.50000     0.00000   887.33600
 14408.40000  7348.71000     0.00000     0.00000
 13271.30000  8410.03000     0.00000     0.00000
 13801.90000  5605.11000     0.00000   916.71510
 16303.60000  4847.02000     0.00000     0.00000
 16758.50000  3861.51000     0.00000  1930.87840
 24036.10000  6893.85000     0.00000     0.00000
 24339.30000  2648.57000     0.00000  1745.83580
 16985.90000  9698.78000     0.00000     0.00000
  3112.90000  6287.39000     0.00000   179.80390
  1163.94000  6991.73000     0.00000     0.00000
 19336.00000  7879.37000     0.00000     0.00000
 15393.90000  9016.50000     0.00000     0.00000
 14484.20000  7348.71000     0.00000     0.00000
 13347.10000  8410.03000     0.00000     0.00000
 13877.70000  5605.11000     0.00000  1793.46530
 16379.40000  4847.02000     0.00000   865.54850
 16834.30000  3861.51000     0.00000  1897.80400
 24111.90000  6893.85000     0.00000     0.00000
 24415.10000  2648.57000     0.00000  1749.89600
 17061.70000  9698.78000     0.00000     0.00000
  3188.70000  6287.39000     0.00000    36.60480
  1217.68000  6893.85000     0.00000     0.00000
 19411.80000  7879.37000     0.00000     0.00000
 15469.70000  9016.50000     0.00000     0.00000
 14560.00000  7348.71000     0.00000     0.00000
 13422.90000  8410.03000     0.00000     0.00000
 13953.50000  5605.11000     0.00000   887.32140
 16455.20000  4847.02000     0.00000  1705.46090
 16910.10000  3861.51000     0.00000  1871.55410
 24187.70000  6893.85000     0.00000     0.00000
 24491.00000  2648.57000     0.00000  1750.14090
 17137.50000  9698.78000     0.00000     0.00000
  3264.51000  6287.39000     0.00000     0.00000
  1163.94000  6915.92000     0.00000     0.00000
 19487.60000  7879.37000     0.00000     0.00000
 15545.50000  9016.50000     0.00000     0.00000
 14635.80000  7348.71000     0.00000     0.00000
 13498.70000  8410.03000     0.00000     0.00000
 14029.30000  5605.11000     0.00000  1768.97410
 16531.00000  4847.02000     0.00000  1715.27500
 16985.90000  3861.51000     0.00000  1741.48000
 24263.50000  6893.85000     0.00000     0.00000
 24566.80000  2648.57000     0.00000  1164.97310
 17213.30000  9698.78000     0.00000     0.00000
  3340.32000  6287.39000     0.00000     0.00000
  1217.68000  6818.05000     0.00000     0.00000
 19563.40000  7879.37000     0.00000     0.00000
 15621.30000  9016.50000     0.00000     0.00000
 14711.60000  7348.71000     0.00000     0.00000
 13574.50000  8410.03000     0.00000     0.00000
 14105.20000  5605.11000     0.00000  2529.79370
 16606.80000  4847.02000     0.00000  1302.67720
 17061.70000  3861.51000     0.00000  1258.61250
 24339.30000  6893.85000     0.00000     0.00000
 24642.60000  2648.57000     0.00000  1105.06230
 17289.10000  9698.78000     0.00000     0.00000
  3416.13000  6287.39000     0.00000     0.00000
  1163.94000  6840.11000     0.00000     0.00000
 19639.20000  7879.37000     0.00000     0.00000
 15848.80000  9016.50000     0.00000     0.00000
 14787.40000  7348.71000     0.00000     0.00000
 13650.30000  8410.03000     0.00000     0.00000
 14181.00000  5605.11000     0.00000  1787.44410
 16682.70000  4847.02000     0.00000  1734.13750
 17137.50000  3861.51000     0.00000  1684.55410
 24415.10000  6893.85000     0.00000     0.00000
 24718.40000  2648.57000     0.00000  1152.11060
 17364.90000  9698.78000     0.00000     0.00000
  3491.94000  6287.39000     0.00000    41.22810
  1217.68000  6742.24000     0.00000     0.00000
 19715.00000  7879.37000     0.00000     0.00000
 15924.60000  9016.50000     0.00000     0.00000
 14863.20000  7348.71000     0.00000     0.00000
 13726.10000  8410.03000     0.00000     0.00000
 14256.80000  5605.11000     0.00000  1821.40600
 16758.50000  4847.02000     0.00000  1709.28280
 17213.30000  3861.51000     0.00000  1044.98240
 24491.00000  6893.85000     0.00000     0.00000
 24794.20000  2648.57000     0.00000  1092.77590
 17440.70000  9698.78000     0.00000     0.00000
  3567.75000  6287.39000     0.00000     0.00000
  1163.94000  6764.30000     0.00000     0.00000
 19790.80000  7879.37000     0.00000     0.00000
 16000.40000  9016.50000     0.00000     0.00000
 14939.10000  7348.71000     0.00000     0.00000
 13801.90000  8410.03000     0.00000     0.00000
 14332.60000  5605.11000     0.00000  1784.49930
 16834.30000  4847.02000     0.00000  1282.16500
 17289.10000  3861.51000     0.00000  1764.27060
 24566.80000  6893.85000     0.00000     0.00000
 24870.00000  2648.57000     0.00000  1092.76220
 17516.60000  9698.78000     0.00000     0.00000
  3870.98000  6287.39000     0.00000     0.00000
  1217.68000  6666.43000     0.00000     0.00000
 19866.60000  7879.37000     0.00000     0.00000
 16076.20000  9016.50000     0.00000     0.00000
 15014.90000  7348.71000     0.00000     0.00000
 13877.70000  8410.03000     0.00000     0.00000
 14408.40000  5605.11000     0.00000  1749.68570
 16910.10000  4847.02000     0.00000  1265.13280
 17364.90000  3861.51000     0.00000  2043.64140
 24642.60000  6893.85000     0.00000     0.00000
 24945.80000  2648.57000     0.00000  1388.31270
 17592.40000  9698.78000     0.00000     0.00000
  3946.79000  6287.39000     0.00000     0.00000
  1163.94000  6688.50000     0.00000     0.00000
 19942.40000  7879.37000     0.00000     0.00000
 16152.00000  9016.50000     0.00000     0.00000
 15090.70000  7348.71000     0.00000     0.00000
 13953.50000  8410.03000     0.00000     0.00000
 14484.20000  5605.11000     0.00000   988.83730
 16985.90000  4847.02000     0.00000  1121.90140
 17440.70000  3861.51000     0.00000  1280.63700
 24718.40000  6893.85000     0.00000     0.00000
 25021.60000  2648.57000     0.00000  1187.41080
 17668.20000  9698.78000     0.00000     0.00000
  4022.60000  6287.39000     0.00000     0.00000
  1217.68000  6590.62000     0.00000     0.00000
 20018.20000  7879.37000     0.00000     0.00000
 16227.80000  9016.50000     0.00000     0.00000
 15166.50000  7348.71000     0.00000     0.00000
 14029.30000  8410.03000     0.00000     0.00000
 14560.00000  5605.11000     0.00000   984.03170
 17061.70000  4847.02000     0.00000   857.97930
 17516.60000  3861.51000     0.00000  2357.98630
 24794.20000  6893.85000     0.00000     0.00000
 25097.40000  2648.57000     0.00000  1784.09740
 17744.00000  9698.78000     0.00000     0.00000
  4098.41000  6287.39000     0.00000     0.00000
  1162.91000  6611.67000     0.00000     0.00000
 20094.00000  7879.37000     0.00000     0.00000
 16303.60000  9016.50000     0.00000     0.00000
 15242.30000  7348.71000     0.00000     0.00000
 14105.20000  8410.03000     0.00000     0.00000
 14635.80000  5605.11000     0.00000  1183.42080
 17137.50000  4847.02000     0.00000  1680.45650
 16124.80000  3910.16000     0.00000     0.00000
 24870.00000  6893.85000     0.00000     0.00000
 25173.20000  2648.57000     0.00000  1785.12370
 17819.80000  9698.78000     0.00000     0.00000
  4174.22000  6287.39000     0.00000     0.00000
  1217.68000  6514.81000     0.00000     0.00000
 20169.90000  7879.37000     0.00000     0.00000
 16379.40000  9016.50000     0.00000     0.00000
 15318.10000  7348.71000     0.00000     0.00000
 14181.00000  8410.03000     0.00000     0.00000
 14711.60000  5605.11000     0.00000  1058.88100
 17213.30000  4847.02000     0.00000  1661.79540
 17592.40000  3861.51000     0.00000  1705.09690
 24945.80000  6893.85000     0.00000     0.00000
 25249.00000  2648.57000     0.00000  1774.93200
 17895.60000  9698.78000     0.00000     0.00000
  4250.03000  6287.39000     0.00000     0.00000
  1160.72000  6533.66000     0.00000     0.00000
 20245.70000  7879.37000     0.00000     0.00000
 16455.20000  9016.50000     0.00000     0.00000
 15393.90000  7348.71000     0.00000     0.00000
 14256.80000  8410.03000     0.00000     0.00000
 14787.40000  5605.11000     0.00000  1197.65330
 17289.10000  4847.02000     0.00000  1644.89660
 16177.30000  3886.80000     0.00000     0.00000
 25021.60000  6893.85000     0.00000     0.00000
 25324.80000  2648.57000     0.00000  1775.08130
 17971.40000  9698.78000     0.00000     0.00000
  4325.83000  6287.39000     0.00000     0.00000
  1217.68000  6439.00000     0.00000     0.00000
 20321.50000  7879.37000     0.00000     0.00000
 16531.00000  9016.50000     0.00000     0.00000
 15469.70000  7348.71000     0.00000     0.00000
 14332.60000  8410.03000     0.00000     0.00000
 14863.20000  5605.11000     0.00000  1206.41310
 17364.90000  4847.02000     0.00000  1646.51660
 17668.20000  3861.51000     0.00000   901.41320
 25097.40000  6893.85000     0.00000     0.00000
 25400.70000  2648.57000     0.00000   934.45950
 18047.20000  9698.78000     0.00000     0.00000
  4401.64000  6287.39000     0.00000     0.00000
  1159.06000  6456.19000     0.00000     0.00000
 20397.30000  7879.37000     0.00000     0.00000
 16606.80000  9016.50000     0.00000     0.00000
 15545.50000  7348.71000     0.00000     0.00000
 14408.40000  8410.03000     0.00000     0.00000
 14939.10000  5605.11000     0.00000  1198.47520
 17440.70000  4847.02000     0.00000  1594.76810
 17744.00000  3861.51000     0.00000   840.01240
 25173.20000  6893.85000     0.00000     0.00000
 25476.50000  2648.57000     0.00000  1739.03230
 18123.00000  9698.78000     0.00000     0.00000
  4477.45000  6287.39000     0.00000     0.00000
  1217.68000  6363.19000     0.00000     0.00000
 20473.10000  7879.37000     0.00000     0.00000
 16682.70000  9016.50000     0.00000     0.00000
 15621.30000  7348.71000     0.00000     0.00000
 14484.20000  8410.03000     0.00000     0.00000
 15014.90000  5605.11000     0.00000  1556.95150
 17516.60000  4847.02000     0.00000  1796.98000
 17819.80000  3861.51000     0.00000   839.93660
 25249.00000  6893.85000     0.00000     0.00000
 25552.30000  2648.57000     0.00000  1837.59720
 18198.80000  9698.78000     0.00000     0.00000
  4858.35000  6289.24000     0.00000     0.00000
  1157.61000  6378.93000     0.00000     0.00000
 20548.90000  7879.37000     0.00000     0.00000
 16758.50000  9016.50000     0.00000     0.00000
 15697.10000  7348.71000     0.00000     0.00000
 14560.00000  8410.03000     0.00000     0.00000
 15090.70000  5605.11000     0.00000  1670.01430
 17592.40000  4847.02000     0.00000  1117.15750
 17895.60000  3861.51000     0.00000  1242.36840
 25324.80000  6893.85000     0.00000     0.00000
 25628.10000  2648.57000     0.00000  1324.57590
 18274.60000  9698.78000     0.00000     0.00000
  5077.22000  6356.50000     0.00000     0.00000
  1217.68000  6287.39000     0.00000     0.00000
 20624.70000  7879.37000     0.00000     0.00000
 16834.30000  9016.50000     0.00000     0.00000
 15773.00000  7348.71000     0.00000     0.00000
 14635.80000  8410.03000     0.00000     0.00000
 15166.50000  5605.11000     0.00000  1649.22990
 17668.20000  4847.02000     0.00000  1818.86430
 17971.40000  3861.51000     0.00000   824.33480
 25400.70000  6893.85000     0.00000     0.00000
 25703.90000  2648.57000     0.00000  1386.47840
 18350.40000  9698.78000     0.00000     0.00000
  5154.04000  6357.50000     0.00000     0.00000
  1157.99000  6303.50000     0.00000     0.00000
 20700.50000  7879.37000     0.00000     0.00000
 16910.10000  9016.50000     0.00000     0.00000
 15848.80000  7348.71000     0.00000     0.00000
 14711.60000  8410.03000     0.00000   902.82510
 15242.30000  5605.11000     0.00000  1645.92440
 17744.00000  4847.02000     0.00000  1281.74580
 18047.20000  3861.51000     0.00000     0.00000
 25476.50000  6893.85000     0.00000     0.00000
 25779.70000  2648.57000     0.00000  1516.30370
 18426.30000  9698.78000     0.00000     0.00000
 11988.00000  6363.19000     0.00000   539.62030
  1217.68000  6211.58000     0.00000     0.00000
 20776.30000  7879.37000     0.00000     0.00000
 16985.90000  9016.50000     0.00000     0.00000
 15924.60000  7348.71000     0.00000     0.00000
 14787.40000  8410.03000     0.00000   901.45230
 15318.10000  5605.11000     0.00000  1660.71140
 17819.80000  4847.02000     0.00000  1281.05260
 18123.00000  3861.51000     0.00000     0.00000
 25552.30000  6893.85000     0.00000     0.00000
 18958.40000  2648.57000     0.00000  1347.44120
 18502.10000  9698.78000     0.00000     0.00000
 12005.90000  6310.78000     0.00000   624.66750
  1157.32000  6227.03000     0.00000     0.00000
 20852.10000  7879.37000     0.00000     0.00000
 17061.70000  9016.50000     0.00000     0.00000
 16000.40000  7348.71000     0.00000     0.00000
 14863.20000  8410.03000     0.00000     0.00000
 15393.90000  5605.11000     0.00000  1643.51290
 17895.60000  4847.02000     0.00000  1310.86600
 18198.80000  3861.51000     0.00000     0.00000
 25628.10000  6893.85000     0.00000     0.00000
 19009.80000  2625.67000     0.00000  1347.44120
 18577.90000  9698.78000     0.00000     0.00000
 12437.40000  6287.39000     0.00000  1280.82200
